full_address,lat,lon
"54-41 83 Street, 11373",40.73084739999999,-73.8811884
"54-62 82 Street, 11373",40.7297935,-73.8816497
"40-20 72Nd Street, 11377",40.7460211,-73.8936998
"41-31 73 Street, 11377",40.7442164,-73.8916055
"70-03 Woodside Ave, 11377",40.7427527,-73.894531
"41-53 73 Street, 11377",40.7436685,-73.89150479999999
"54-11 80Th Street, 11373",40.7305049,-73.88323849999999
"40-53 71St Street, 11377",40.7450864,-73.8940349
"57-10 84Th Street, 11373",40.730173,-73.87892160000001
"40-53 71 Street, 11377",40.7450864,-73.8940349
"41-15 73Rd Street, 11377",40.7446569,-73.891638
"68-10 Woodside Avenue, 11377",40.7426438,-73.89594919999999
"68-12 Woodside Avenue, 11377",40.7427126,-73.8957683
"69-04 Woodside Avenue, 11377",40.7424513,-73.8954212
"69-63 44Th Avenue, 11377",40.7413284,-73.8934745
"43-16 72 Street, 11377",40.7415094,-73.8928001
"40-27 74 Street, 11373",40.7459843,-73.8910065
"72-14 45 Avenue, 11377",40.7403251,-73.8917864
"72-21 45 Avenue, 11377",40.7408011,-73.8915634
"44-10 72 Street, 11377",40.740935,-73.89270499999999
"40-29 74 Street, 11373",40.7459276,-73.89100189999999
"72-01 45Th Avenue, 11377",40.7407027,-73.8922687
"40-12 77Th Street, 11373",40.7467215,-73.8888731
"74-13 Woodside Avenue, 11373",40.7433905,-73.890209
"40-13 80Th Street, 11373",40.7469948,-73.8854727
"74-05 Woodside Ave, 11373",40.7433332,-73.89048869999999
"4124 Forley Street, 11373",40.7465133,-73.87864859999999
"41-23 Forley Street, 11373",40.7468409,-73.878446
"82-46 Pettit Avenue, 11373",40.74505569999999,-73.88242249999999
"41-34 Forley Street, 11373",40.7463764,-73.8784328
"4120 76Th Street, 11373",40.7447965,-73.8893863
"41-46 Hampton Street, 11373",40.7450348,-73.8788714
"40-56 Ithaca Street, 11373",40.74550199999999,-73.8817701
"4146 Hampton Street, 11373",40.7450348,-73.8788714
"41-11 Forley Street, 11373",40.7469944,-73.8787778
"42-24 76 Street, 11373",40.7425823,-73.88897159999999
"4115 Ithaca, 11373",40.7451323,-73.8800062
"42-24 76Th Street, 11373",40.7425823,-73.88897159999999
"42-16 77Th Street, 11373",40.7429809,-73.8880947
"42-23 77Th St, 11373",40.7428789,-73.88764309999999
"42-39 77 Street, 11373",40.7424229,-73.88756029999999
"4217 77Th Street, 11373",40.74301699999999,-73.88766880000001
"42-47 78 Street, 11373",40.7423405,-73.8866096
"7708 Woodside Avenue, 11373",40.743435,-73.887619
"4227 78Th Street, 11373",40.742866,-73.8866761
"42-40 78 Street, 11373",40.74245,-73.8872974
"77-02 Woodside Avenue, 11373",40.7434096,-73.8877893
"42-19 78 Street, 11373",40.74308850000001,-73.8867441
"74-12 45Th Avenue, 11373",40.7406047,-73.889855
"40-76 Denman Street, 11373",40.7468586,-73.8758004
"40-20 Aske Street, 11373",40.748208,-73.87344
"51-21 Van Loon Street, 11373",40.7375378,-73.8790965
"42-17 Ithaca Street, 11373",40.7441774,-73.8780847
"43-29 Judge Street, 11373",40.7434905,-73.8780984
"43-24 Judge Street, 11373",40.74317509999999,-73.8785108
"41-17 Benham Street, 11373",40.7477514,-73.87327379999999
"86-10 Elmhurst Avenue, 11373",40.7439718,-73.8788038
"41-90 Forley Street, 11373",40.7455374,-73.87647799999999
"40-78 Denman Street, 11373",40.7468271,-73.87570869999999
"41-22 Benham Street, 11373",40.7473543,-73.8732623
"42-42 Gleane Street, 11373",40.7440984,-73.87503559999999
"41-46 94Th Street, 11373",40.7454901,-73.8717815
"94-18 40 Drive, 11373",40.7474122,-73.8712987
"88-11 Corona Avenue, 11373",40.7409832,-73.8762024
"88-15 Corona Avenue, 11373",40.7410327,-73.87607609999999
"93-16 Lamont Avenue, 11373",40.7461124,-73.8722645
"42-14 94 Street, 11373",40.7449251,-73.87169759999999
"88-22 43 Avenue, 11373",40.74224,-73.877452
"9406 41St Road, 11373",40.7459594,-73.87133279999999
"46-05 90 Street, 11373",40.7422792,-73.87566559999999
"94-17 42Nd Avenue, 11373",40.7457008,-73.8708734
"94-14 42Nd Avenue, 11373",40.7453361,-73.8709483
"9402 42 Avenue, 11373",40.7451951,-73.8713873
"95-12 40Th Road, 11373",40.7481544,-73.8703992
"45-20 Junction Boulevard, 11368",40.7440889,-73.8679806
"94-43 44Th Avenue, 11373",40.7446831,-73.86924069999999
"4520 Junction Blvd, 11368",40.7440889,-73.8679806
"45-18 Junction Boulevard, 11368",40.74412239999999,-73.8679896
"41-15 95 Street, 11373",40.7465905,-73.8699279
"87-40 52 Avenue, 11373",40.7382325,-73.8752291
"45-18 Junction Blvd, 11368",40.74412239999999,-73.8679896
"42-25 94Th Street, 11373",40.7446236,-73.8711809
"94-44 46Th Avenue, 11373",40.7435296,-73.868931
"48-08 92 Street, 11373",40.7415886,-73.8723157
"88-10 54 Avenue, 11373",40.7369345,-73.87485120000001
"72-20 51 Drive, 11377",40.7350338,-73.89061989999999
"4810 92Nd Street, 11373",40.7414879,-73.872282
"92-44 54 Avenue, 11373",40.7381883,-73.8690428
"72-52 51St Drive, 11377",40.7350459,-73.88947809999999
"90-34 51St Avenue, 11373",40.7396031,-73.872757
"49-02 94Th Street, 11373",40.7417187,-73.8699432
"92-48 51St Avenue, 11373",40.74028209999999,-73.86967899999999
"53-14 94Th Street, 11373",40.7387032,-73.8688315
"51-99 Manilla Street, 11373",40.7345475,-73.883828
"92-23 52Nd Avenue, 11373",40.7397897,-73.8703361
"51-105 Manilla Street, 11373",40.73443169999999,-73.883828
"51-101 Manilla Street, 11373",40.73449189999999,-73.8838279
"51-10 Gorsline Street, 11373",40.7369278,-73.8849372
"51-111 Manilla Street, 11373",40.7343254,-73.8838531
"53-20 73Rd St, 11378",40.7306857,-73.8906952
"51-34 Simonson Street, 11373",40.73634089999999,-73.8816155
"51-15 Goldsmith Street, 11373",40.7365416,-73.8801708
"79-01 Kneeland Avenue, 11373",40.73496919999999,-73.8845953
"52-30 69Th Place, 11378",40.7326156,-73.89520139999999
"51-58 Manilla Street, 11373",40.73585190000001,-73.88414329999999
"51-107 Manilla Street, 11373",40.7343851,-73.88383950000001
"84-69 Kneeland Avenue, 11373",40.7352154,-73.88225229999999
"53-13 72Nd Place, 11378",40.7307586,-73.8912811
"53-03 72Nd Place, 11378",40.7310605,-73.8911504
"73-26 52 Court, 11378",40.7317021,-73.8895283
"73-26 52Nd Court, 11378",40.7317021,-73.8895283
"72-68 Calamus Avenue, 11377",40.7343692,-73.88987399999999
"7301 52 Ave, 11378",40.7339864,-73.8901672
"73-22 52Nd Ct, 11378",40.7317095,-73.8896963
"73-45 52 Avenue, 11378",40.7340336,-73.888751
"72-37 52 Avenue, 11378",40.7340134,-73.8906265
"52-68 79Th Street, 11373",40.7322533,-73.886343
"53-17 73Rd Street, 11378",40.7306708,-73.8903444
"73-48 53Rd Road, 11378",40.730377,-73.8888121
"52-23 74Th Street, 11373",40.73322659999999,-73.88815749999999
"51-79 74Th St, 11373",40.7339038,-73.8882379
"52-69 79Th Street, 11373",40.732263,-73.885876
"52-55 79Th Street, 11373",40.73259669999999,-73.8860444
"79-34 Elks Road, 11373",40.7334573,-73.8855851
"82-05 Ankener Avenue, 11373",40.7330021,-73.8854511
"79-45 Grand Avenue, 11373",40.7322456,-73.8849207
"82-07 Grand Avenue, 11373",40.7326571,-73.88465730000001
"52-53 79 Street, 11373",40.7326546,-73.8860444
"82-08 Ankener Avenue, 11373",40.732823,-73.885013
"79-17 Ankener Avenue, 11373",40.7326012,-73.885761
"79-22 Ankener Avenue, 11373",40.7323945,-73.8853388
"69-33 53Rd Drive, 11378",40.729951,-73.894339
"53-45 69Th Street, 11378",40.7302967,-73.89542580000001
"54-16 80Th Street, 11373",40.7301483,-73.8836543
"54-28 69Th Lane, 11378",40.7282897,-73.8942368
"70-20 53Rd Road, 11378",40.730333,-73.8930033
"57-42 Mazeau Street, 11378",40.7272252,-73.8907299
"54-45 69Th Lane, 11378",40.727976,-73.8935549
"54-47 69 Lane, 11378",40.7278955,-73.8935319
"5358 70 St, 11378",40.7295165,-73.8939963
"53-64 72 Place, 11378",40.7294342,-73.8916026
"69-70 57Th Drive, 11378",40.7261575,-73.8924862
"54-23 72Nd Street, 11378",40.7287879,-73.8916715
"73-58 57Th Avenue, 11378",40.7283851,-73.8873991
"72-18 57Th Avenue, 11378",40.728145,-73.8903382
"86-43 57 Road, 11373",40.7328923,-73.87474379999999
"85-29 52 Avenue, 11373",40.73514979999999,-73.8807502
"85-29 53Rd Avenue, 11373",40.7346159,-73.88018749999999
"85-25 53 Avenue, 11373",40.7345215,-73.88024639999999
"52-11 Haspel Street, 11373",40.7341932,-73.8809014
"84-28 Grand Avenue, 11373",40.7340383,-73.8828978
"52-18 Van Horn Street, 11373",40.7348303,-73.879797
"85-20 53Rd Avenue, 11373",40.7341925,-73.8801384
"85-10 54Th Avenue, 11373",40.7335757,-73.87977479999999
"85-15 54 Avenue, 11373",40.7338893,-73.8799489
"5265 84Th Street, 11373",40.7323464,-73.88172639999999
"84-13 52Nd Ave, 11373",40.73390819999999,-73.8823925
"52-49 83 Street, 11373",40.7321886,-73.882783
"52-59 83 Street, 11373",40.7319464,-73.8825126
"5222 83Rd Street, 11373",40.7323891,-73.883635
"82-01 54Th Avenue, 11373",40.7313723,-73.8831016
"5331 82 Street, 11373",40.7318296,-73.883562
"53-26 82 Street, 11373",40.7317064,-73.8840003
"5608 84Th Street, 11373",40.730395,-73.879987
"54-74 83 Street, 11373",40.7299923,-73.8807205
"53-39 82 Street, 11373",40.7316917,-73.88335719999999
"55-39 84Th Street, 11373",40.7310149,-73.8800582
"40-28A 73 Street, 11377",40.7458884,-73.89230069999999
"40-36 73Rd Street, 11377",40.7456637,-73.8923358
"41-21 71St Street, 11377",40.7442365,-73.8938419
"4214 69Th Street, 11377",40.7422667,-73.8959735
"41-38 74 Street, 11373",40.7440425,-73.8911318
"41-50 74 Street, 11373",40.7437861,-73.89108279999999
"41-32 74Th Street, 11373",40.74425859999999,-73.8911954
"70-41 45Th Ave, 11377",40.7406315,-73.89325629999999
"43-11 69Th Street, 11377",40.741329,-73.89541899999999
"70-49 45Th Avenue, 11377",40.7406671,-73.8929665
"69-41 43Rd Avenue, 11377",40.7420442,-73.89416349999999
"43-08 72 Street, 11377",40.7417139,-73.8928804
"70-56 45 Avenue, 11377",40.7403293,-73.89269360000002
"70-50 45 Avenue, 11377",40.7403109,-73.8927921
"42-16 74 Street, 11373",40.7425661,-73.89096409999999
"41-33 74 Street, 11373",40.7443272,-73.8906647
"41-37 75 Street, 11373",40.7442749,-73.8897193
"41-25 75Th Street, 11373",40.7445948,-73.88978329999999
"41-37 74 Street, 11373",40.7441611,-73.8906829
"41-25 75 Street, 11373",40.7445948,-73.88978329999999
"42-18 74 Street, 11373",40.742475,-73.891018
"41-57 76 Street, 11373",40.7438533,-73.8887227
"40-53 Ithaca Street, 11373",40.7458032,-73.8815771
"40-59 Ithaca Street, 11373",40.7457143,-73.8814278
"87-43 Elmhurst Avenue, 11373",40.74559,-73.878159
"40-20 80 Street, 11373",40.7468001,-73.88593840000001
"87-05 Elmhurst Ave, 11373",40.7446507,-73.87883099999999
"44-01 74 Street, 11373",40.7414557,-73.89010979999999
"74-40 43Rd Avenue, 11373",40.742265,-73.8891204
"87-39 Elmhurst Avenue, 11373",40.745463,-73.878235
"42-19 74 Street, 11373",40.7425428,-73.8905856
"74-02 Woodside Avenue, 11373",40.7429403,-73.89068929999999
"42-17 74 Street, 11373",40.742599,-73.89044969999999
"74-11 44Th Avenue, 11373",40.7417757,-73.8901212
"74-13 44Th Avenue, 11373",40.7417818,-73.8900385
"44-08 76Th Street, 11373",40.7414002,-73.88868839999999
"74-29 45Th Avenue, 11373",40.7410681,-73.8893233
"42-28 79 Street, 11373",40.7429127,-73.8862862
"7901 45Th Ave, 11373",40.7414992,-73.8856472
"45-04 82 Street, 11373",40.74141900000001,-73.883162
"45-16 82Nd Street, 11373",40.7410945,-73.8830972
"46-05 76 Street, 11373",40.74005510000001,-73.8879494
"76-14 45Th Avenue, 11373",40.7408752,-73.8876647
"45-16 79 Street, 11373",40.740724,-73.88584949999999
"45-18 79 Street, 11373",40.7407263,-73.885774
"45-12 80 Street, 11373",40.74098780000001,-73.88499399999999
"79-11 45 Avenue, 11373",40.741533,-73.8853568
"45-12 79Th Street, 11373",40.7408238,-73.88587249999999
"80-26 47Th Avenue, 11373",40.7405218,-73.8836277
"76-54 47Th Avenue, 11373",40.7397774,-73.88619349999999
"41-42 Case Street, 11373",40.7464734,-73.8731332
"80-72 Cornish Avenue, 11373",40.7395043,-73.8816538
"51-23 Reeder Street, 11373",40.7377472,-73.87813179999999
"40-39 Benham Street, 11373",40.7480979,-73.8740777
"90-09 Whitney Avenue, 11373",40.7458122,-73.875816
"84-17 Corona Avenue, 11373",40.73870429999999,-73.8793148
"90-03 Whitney Avenue, 11373",40.7456751,-73.8758402
"4178 Gleane Street, 11373",40.74507029999999,-73.877259
"84-35 Corona Avenue, 11373",40.7390875,-73.8788375
"41-89 Gleane Street, 11373",40.7452255,-73.8765086
"42-39 Gleane Street, 11373",40.7444281,-73.8747881
"8938 Whitney Ave, 11373",40.7450982,-73.8758349
"42-15 Gleane Street, 11373",40.7448542,-73.8754099
"42-67 Hampton Street, 11373",40.74412299999999,-73.87584799999999
"9240 Lamont Avenue, 11373",40.7454233,-73.872711
"43-12 Gleane Street, 11373",40.7436535,-73.87389399999999
"88-23 Corona Avenue, 11373",40.74115159999999,-73.8759196
"43-10 Elbertson Street, 11373",40.74481309999999,-73.8729802
"94-23 40 Drive, 11373",40.7477852,-73.8711491
"94-01 40 Road, 11373",40.7483689,-73.8720699
"93-10 Lamont Avenue, 11373",40.7459525,-73.87222870000001
"94-02 40Th Road, 11373",40.7479595,-73.8719467
"94-19 40 Road, 11373",40.7484335,-73.8715058
"94-19 40Th Road, 11373",40.7484335,-73.8715058
"94-14 41 Road, 11373",40.7460165,-73.87109
"42-09 94Th Street, 11373",40.7450307,-73.87130739999999
"94-01 42 Avenue, 11373",40.7455698,-73.87146659999999
"94-62 45Th Avenue, 11368",40.7444149,-73.8685399
"92-14 43 Avenue, 11373",40.7436026,-73.87288629999999
"41-25 95Th Street, 11373",40.74628269999999,-73.8697924
"94-43 46 Avenue, 11373",40.7438867,-73.8691561
"94-50 43 Avenue, 11373",40.7448936,-73.86975389999999
"93-24 43Rd Avenue, 11373",40.7440467,-73.87158649999999
"94-36 45 Avenue, 11373",40.7441335,-73.8693574
"94-20 Alstyne Avenue, 11373",40.742556,-73.8695149
"94-38 Alstyne Avenue, 11373",40.7427546,-73.86889359999999
"88-35 54Th Avenue, 11373",40.7374409,-73.8740442
"88-36 50Th Avenue, 11373",40.7399101,-73.8745728
"94-60 Alstyne Avenue, 11373",40.7429321,-73.8681745
"94-23 Corona Avenue, 11373",40.7424368,-73.8691058
"90-01 51St Avenue, 11373",40.7397192,-73.87404889999999
"86-11 51St Avenue, 11373",40.7389525,-73.8770486
"88-12 50 Avenue, 11373",40.7397231,-73.8754045
"48-15 91 Place, 11373",40.74120449999999,-73.8726061
"54-18 90 Street, 11373",40.7368258,-73.8733221
"88-38 53 Avenue, 11373",40.737714,-73.8745369
"90-02 50Th Avenue, 11373",40.7400392,-73.87416309999999
"90-06 50 Avenue, 11373",40.7400892,-73.8739973
"90-16 53 Avenue, 11373",40.7380747,-73.8729397
"5405 90Th Street, 11373",40.737326,-73.8730144
"90-27 56 Avenue, 11373",40.736327,-73.87179809999999
"90-29 55 Avenue, 11373",40.7372066,-73.8720924
"5108 94 Street, 11373",40.7402352,-73.8693962
"52-12 94Th Street, 11373",40.7394075,-73.8690976
"93-07 50Th Avenue, 11373",40.7411835,-73.8706213
"93-07 50Th Ave, 11373",40.7411835,-73.8706213
"90-70 53Rd Avenue, 11373",40.73848599999999,-73.871022
"90-41 56 Avenue, 11373",40.73645339999999,-73.8713185
"92-45 54Th Avenue, 11373",40.7385881,-73.86905039999999
"92-40 53Rd Avenue, 11373",40.7388516,-73.869323
"94-08 57 Avenue, 11373",40.7360937,-73.8671064
"47-15 72Nd Street, 11377",40.738459,-73.891955
"51-16 Junction Boulevard, 11373",40.7403629,-73.8676538
"94-20 53Rd Avenue, 11373",40.7391825,-73.8678989
"47-11 72 Street, 11377",40.738608,-73.8919882
"79-27 Calamus Avenue, 11373",40.734206,-73.88577599999999
"72-14 47 Avenue, 11377",40.73883439999999,-73.8916125
"72-30 47Th Avenue, 11377",40.7387602,-73.8910974
"72-16 47 Avenue, 11377",40.73874929999999,-73.8916867
"72-12 47 Avenue, 11377",40.738748,-73.89167669999999
"51-03 Hillyer Street, 11373",40.7368984,-73.8853713
"74-53 Calamus Avenue, 11373",40.7343686,-73.88731469999999
"51-44 Codwise Place, 11373",40.7363143,-73.8831829
"51-91 Manilla Street, 11373",40.7348236,-73.8837751
"51-28 Simonson, 11373",40.736482,-73.881649
"52-65 72 Street, 11378",40.7317368,-73.8920469
"73-09 52 Avenue, 11378",40.734027,-73.88983069999999
"54-16 69 Place, 11378",40.7285995,-73.8948341
"5280 74Th Street, 11373",40.731505,-73.8884676
"86-45 Grand Avenue, 11373",40.7363521,-73.8790988
"73-56 53Rd Avenue, 11378",40.7310163,-73.8884089
"51-97 Manilla Street, 11373",40.73465059999999,-73.8838281
"55-38 Seabury Street, 11373",40.7340431,-73.8761524
"86-46 57 Avenue, 11373",40.7331819,-73.8749994
"85-37 58Th Avenue, 11373",40.7313553,-73.87552869999999
"84-19 55 Road, 11373",40.7317943,-73.88029139999999
"86-34 57Th Avenue, 11373",40.7329347,-73.8754002
"57-43 Van Horn Street, 11373",40.7315972,-73.8751343
"86-14 58 Avenue, 11373",40.7315917,-73.8745337
"84-26 55 Road, 11373",40.7316328,-73.8797755
"41-26 71St Street, 1A, 11377",40.74322859999999,-73.89416659999999
"84-48 56Th Avenue, 11373",40.7315275,-73.8786124
"84-18 55 Road, 11373",40.7314691,-73.8799901
"54-63 83Rd Street, 11373",40.7304954,-73.8806614
"41-26 71St Street, 3B, 11377",40.74421570000001,-73.8943567
"41-20 71St Street, 2D, 11377",40.74421570000001,-73.8943567
"94-21 Alstyne Avenue, 2D, 11373",40.7430807,-73.8696756
"87-27 57Th Road, 98, 11373",40.7333867,-73.874247
"92-29 53 Avenue, 2B, 11373",40.7391566,-73.8699073
"74-43 Calamus Avenue, 40, 11373",40.734266,-73.8876282
"74-35 Calamus Avenue, 28, 11373",40.7342711,-73.8876449
"74-49 Calamus Avenue, 49, 11373",40.7342623,-73.8876157
"87-05 57Th Road, 46, 11373",40.7333867,-73.874247
"74-43 Calamus Avenue, 41, 11373",40.734266,-73.8876282
"87-08 57 Avenue, 17, 11373",40.7333867,-73.874247
"87-31 57 Road, 106D1, 11373",40.7336627,-73.8737175
"N/A 44 Avenue, 11368",40.7465447,-73.8625415
"N/A 43 Avenue, 11373",40.7423039,-73.8783384
"92-43 55 Avenue, 11373",40.7378879,-73.8687546
"40-47 77 Street, 11373",40.7458928,-73.88814599999999
"41-06 76 Street, 11373",40.7451081,-73.889472
"N/A Mazeau Street, 11373",40.7273321,-73.8904779
"94-47 46 Avenue, 11373",40.743899,-73.869022
"40-10 77 Street, 11373",40.7468363,-73.8887751
"N/A 72 Place, 11373",40.7359739,-73.8913714
"N/A 82 Street, 11373",40.6863666,-73.85598159999999
"N/A 79Th Street, 11373",40.7401682,-73.885514
"42-11 Ketcham Street, 11373",40.7451453,-73.88366239999999
"42-09 Ketcham Street, 11373",40.74518,-73.88373969999999
"N/A 83 Street, 11373",40.741038,-73.8815103
"41-68 Gleane Street, 11373",40.7452475,-73.8775244
"78-14 46 Avenue, 11373",40.7402681,-73.8864463
"51-35 Simonson, 11373",40.7363349,-73.88104299999999
"42-93 Hampton Street, 11373",40.7437524,-73.8750778
"42-36 81St Street, 11373",40.74232800000001,-73.8843061
"79-02 Elks Road, 11373",40.7328566,-73.8861424
"92-34 Lamont Avenue, 11373",40.7453,-73.8728603
"51-82 Manilla St, 11373",40.7350709,-73.8842198
"90-22 50Th Avenue, 11373",40.74018179999999,-73.87346269999999
"42-32 81St St, 11373",40.74241560000001,-73.8843235
"52-09 Van Horn Street, 11373",40.7351681,-73.8797139
"55-26 69Th Place, 11378",40.7270744,-73.8947365
"53-04 Haspel Street, 11373",40.7336821,-73.8808158
"86-15 Elmhurst Avenue, 11373",40.7441044,-73.87928810000001
"5424 82Nd Street, 11373",40.73056630000001,-73.8826188
"91-31 Lamont Avenue, 11373",40.7442871,-73.8742961
"84-20 53 Avenue, 11373",40.7336937,-73.8809679
"40-40 79Th Street, 11373",40.7461109,-73.8868368
"84-75 57 Road, 11373",40.731555,-73.876654
"40-12 73Rd Street, A1, 11377",40.746733,-73.892307
"56-11 94Th Street, 11378",40.736503,-73.86740499999999
"85-01 57 Avenue, 11373",40.7318078,-73.87757069999999
"40-37 77Th Street, 5J, 11373",40.7471299,-73.88866999999999
"40-05 Ithaca Street, 2D, 11373",40.7464514,-73.8832663
"40-18 Hampton Street, 2B, 11373",40.7470399,-73.88298
"42-02 Layton Street, 409, 11373",40.7445899,-73.88466
"42-04 Layton Street, 411, 11373",40.7445899,-73.88466
"42-22 Ketcham Street, E21, 11373",40.7447121,-73.88358
"42-22 Ketcham Street, D15, 11373",40.7447121,-73.88358
"40-66 Ithaca Street, 1-B, 11373",40.7459104,-73.8820461
"40-18 Hampton Street, 2J, 11373",40.7470399,-73.88298
"41-67 Judge Street, 6F, 11373",40.7452299,-73.88256000000001
"41-67 Judge Street, 1U, 11373",40.7450172,-73.8815525
